simulation_num,trial_index,t,pair,choice,reward,process,EV_A_Dir,EV_B_Dir,EV_C_Dir,EV_D_Dir,EV_A_Gau,EV_B_Gau,EV_C_Gau,EV_D_Gau
1,105,3.140779814633308,"('A', 'B')",A,0.6858388168348123,Dir,0.5971881800026246,0.06949721938839495,0.2977994400944174,0.03551516051456326,0.6558792614034973,0.34719040493145353,0.7684232401655817,0.25525633821746097
1,106,3.140779814633308,"('A', 'B')",A,0.7360246078810891,Dir,0.5972102502437082,0.06949233064298019,0.297780469971305,0.03551694914200699,0.6492388242275614,0.34321940812077545,0.7520073032796368,0.24968496917124672
1,107,3.140779814633308,"('A', 'B')",A,0.45566743679692046,Dir,0.5971799097946627,0.06951756699468108,0.29778559719304826,0.03551692601760687,0.6486792385852012,0.3446494479374365,0.7392082889142306,0.2655600170856342
1,108,3.140779814633308,"('A', 'B')",A,0.45244910707913544,Dir,0.597205169865895,0.06949633911473657,0.2977556361417263,0.03554285487764216,0.6397086168009651,0.3445881113412418,0.7749866880971829,0.2655583023115482
1,109,3.140779814633308,"('C', 'D')",C,0.4054713220230428,Gau,0.5971715613112774,0.06950964038588589,0.2977749313099483,0.03554386699288781,0.6539163818264472,0.3504531306229462,0.7664198089437978,0.23711454746795743
1,110,3.140779814633308,"('A', 'B')",A,0.821280268555342,Dir,0.5972100489599522,0.06951177097421135,0.29776786785431636,0.03551031221151972,0.6430972907548934,0.357249316675009,0.7521767928054032,0.2650324106820673
1,111,3.140779814633308,"('C', 'D')",C,0.7877149763717148,Gau,0.5972100432971804,0.06947213655620393,0.2977727949780256,0.03554502516859128,0.6440214097849707,0.3512353271946404,0.74121066927666,0.2502404460036223
1,112,3.140779814633308,"('A', 'B')",A,0.5331875226969256,Dir,0.5971887536077115,0.06951595813599162,0.29776833180703355,0.03552695644926426,0.6524742191023176,0.35352218356685483,0.7379055223272863,0.25179483942655334
1,113,3.140779814633308,"('A', 'B')",A,0.5497140977934725,Dir,0.5971987673748181,0.06950253985377677,0.2977635927275972,0.03553510004380693,0.6507867453116841,0.35053693489711135,0.7350204945256572,0.2472171105066127
1,114,3.140779814633308,"('A', 'B')",A,0.5184099307441375,Dir,0.5972198711767348,0.06949545732208333,0.29775733364927476,0.03552733785190722,0.6512847926970948,0.35341304556414416,0.7599667910162902,0.2853915506004487
1,115,3.140779814633308,"('C', 'D')",C,-0.321527345028751,Gau,0.5971771663320892,0.06949170672720498,0.2977905261233273,0.03554060081737879,0.6454836265895514,0.3477384622882905,0.7445364791250306,0.2424002479883287
1,116,3.140779814633308,"('A', 'B')",A,0.7638710794501076,Dir,0.5972136601801303,0.06949162422274824,0.2977727991209372,0.035521916476183614,0.6452992462594431,0.3463178915546829,0.7457518811167546,0.2557489119819966
1,117,3.140779814633308,"('C', 'D')",C,0.1598535657219181,Gau,0.5971695868985386,0.06948114394566543,0.2978196132759041,0.03552965587989085,0.6450580481625524,0.34479751520803775,0.7505164714578331,0.26559179762918117
