param_1,param_2,param_3,condition,model
1.46808283,,,HV,Gau
1.20170159,,,HV,Gau
2.0687758,,,HV,Gau
0.49681834,,,HV,Gau
1.45282786,,,HV,Gau
1.47926327,,,HV,Gau
1.38756926,,,HV,Gau
0.05806806,,,HV,Gau
1.53661853,,,HV,Gau
0.32660282,,,HV,Gau
1.14925432,,,HV,Gau
0.30196077,,,HV,Gau
0.52098017,,,HV,Gau
2.16002955,,,HV,Gau
1.18088288,,,HV,Gau
1.57635086,,,HV,Gau
0.05582373,,,HV,Gau
0.07698625,,,HV,Gau
1.38669887,,,HV,Gau
1.2475722,,,HV,Gau
0.00365322,,,HV,Gau
1.52787264,,,HV,Gau
0.21428624,,,HV,Gau
1.4257524,,,HV,Gau
0.62088242,,,HV,Gau
1.01214236,,,HV,Gau
1.38052467,,,HV,Gau
1.17243348,,,HV,Gau
1.31645195,,,HV,Gau
1.16536143,,,HV,Gau
0.50616656,,,HV,Gau
1.5367965,,,HV,Gau
1.28777624,,,HV,Gau
1.39711464,,,HV,Gau
1.22742499,,,HV,Gau
0.00594398,,,HV,Gau
1.12900196,,,HV,Gau
0.01413182,,,HV,Gau
2.00444747,,,HV,Gau
1.13034388,,,HV,Gau
2.43086069,,,HV,Gau
0.75434363,,,HV,Gau
1.42859346,,,HV,Gau
1.10636377,,,HV,Gau
0.08519144,,,HV,Gau
0.37154091,,,HV,Gau
0.03308016,,,HV,Gau
1.03452341,,,HV,Gau
1.31451239,,,HV,Gau
0.40234604,,,HV,Gau
1.72963054,,,HV,Gau
0.3447787,,,HV,Gau
0.73248717,,,HV,Gau
1.17184903,,,HV,Gau
1.50691921,,,HV,Gau
0.57255174,,,HV,Gau
2.44324695,,,HV,Gau
1.00514161,,,HV,Gau
1.22758019,,,HV,Gau
0.81813133,,,HV,Gau
0.85490855,,,HV,Gau
0.32997819,,,HV,Gau
1.17251149,,,HV,Gau
0.86975798,,,HV,Gau
1.63873334,,,HV,Gau
1.80759968,,,LV,Gau
1.33710897,,,LV,Gau
1.86649859,,,LV,Gau
1.71563321,,,LV,Gau
2.01712883,,,LV,Gau
2.03653776,,,LV,Gau
1.7355731,,,LV,Gau
1.86246255,,,LV,Gau
1.93197109,,,LV,Gau
1.70958846,,,LV,Gau
2.36355837,,,LV,Gau
1.94601446,,,LV,Gau
1.95102467,,,LV,Gau
1.64013803,,,LV,Gau
1.55693356,,,LV,Gau
2.18464596,,,LV,Gau
2.10721797,,,LV,Gau
2.033031,,,LV,Gau
1.03318755,,,LV,Gau
0.82588735,,,LV,Gau
1.73103432,,,LV,Gau
1.84170085,,,LV,Gau
0.94731243,,,LV,Gau
1.71695434,,,LV,Gau
1.40547705,,,LV,Gau
2.16220364,,,LV,Gau
2.28009395,,,LV,Gau
1.66949758,,,LV,Gau
0.93456621,,,LV,Gau
2.03885669,,,LV,Gau
1.46576425,,,LV,Gau
2.12011364,,,LV,Gau
2.23286413,,,LV,Gau
1.99709192,,,LV,Gau
2.26294748,,,LV,Gau
2.45732657,,,LV,Gau
1.69369983,,,LV,Gau
1.97258916,,,LV,Gau
1.52624655,,,LV,Gau
1.85809244,,,LV,Gau
2.19873887,,,LV,Gau
1.97034384,,,LV,Gau
2.60547578,,,LV,Gau
1.95157656,,,LV,Gau
2.15259903,,,LV,Gau
1.7575445,,,LV,Gau
1.35286573,,,LV,Gau
1.89798007,,,LV,Gau
1.91956795,,,LV,Gau
1.73764358,,,LV,Gau
1.49379108,,,LV,Gau
1.71388111,,,LV,Gau
1.59751039,,,LV,Gau
1.66990877,,,LV,Gau
1.02926743,,,LV,Gau
1.84637385,,,LV,Gau
1.73945388,,,LV,Gau
1.4886345,,,LV,Gau
1.76177565,,,LV,Gau
1.76887027,,,LV,Gau
0.33551408,,,LV,Gau
1.56375354,,,LV,Gau
1.75876495,,,LV,Gau
1.48749994,,,LV,Gau
1.56077581,,,LV,Gau
2.12398004,,,LV,Gau
0.00607241,,,LV,Gau
0.63869732,,,LV,Gau
1.5611572,,,LV,Gau
2.17054785,,,LV,Gau
1.79279605,,,LV,Gau
2.0282075,,,LV,Gau
1.09634279,,,LV,Gau
1.42820384,,,LV,Gau
2.12843753,,,LV,Gau
2.17031528,,,LV,Gau
1.65407266,,,LV,Gau
1.67365723,,,LV,Gau
0.95988487,,,LV,Gau
2.17912573,,,LV,Gau
2.5456671,,,LV,Gau
2.24021539,,,LV,Gau
1.92566253,,,LV,Gau
1.74961077,,,LV,Gau
1.19955265,,,LV,Gau
1.77013887,,,LV,Gau
0.03933678,,,LV,Gau
1.9304671,,,LV,Gau
1.61979719,,,LV,Gau
1.38244502,,,LV,Gau
1.89923603,,,LV,Gau
2.24261367,,,LV,Gau
1.8519925,,,LV,Gau
1.92805739,,,MV,Gau
1.51659724,,,MV,Gau
1.53361693,,,MV,Gau
0.6601719,,,MV,Gau
1.64257639,,,MV,Gau
1.51426975,,,MV,Gau
1.15189241,,,MV,Gau
1.91704426,,,MV,Gau
1.57782981,,,MV,Gau
1.45995091,,,MV,Gau
0.56267283,,,MV,Gau
1.61407852,,,MV,Gau
1.1705562,,,MV,Gau
0.94883592,,,MV,Gau
1.69686091,,,MV,Gau
1.77432186,,,MV,Gau
1.57304339,,,MV,Gau
1.6285134,,,MV,Gau
1.44384725,,,MV,Gau
0.00101083,,,MV,Gau
1.70532901,,,MV,Gau
1.70118363,,,MV,Gau
1.52341277,,,MV,Gau
1.4106423,,,MV,Gau
1.11434285,,,MV,Gau
1.19787454,,,MV,Gau
2.2983835,,,MV,Gau
1.26119238,,,MV,Gau
1.49131786,,,MV,Gau
1.2676004,,,MV,Gau
2.08834888,,,MV,Gau
1.15299784,,,MV,Gau
1.36523644,,,MV,Gau
1.42677151,,,MV,Gau
1.53233695,,,MV,Gau
1.62677875,,,MV,Gau
1.33701212,,,MV,Gau
1.81416978,,,MV,Gau
2.19329139,,,MV,Gau
1.50166519,,,MV,Gau
2.12365991,,,MV,Gau
1.18213684,,,MV,Gau
1.75656091,,,MV,Gau
1.50163539,,,MV,Gau
1.49921377,,,MV,Gau
1.83422479,,,MV,Gau
1.88285198,,,MV,Gau
1.78066657,,,MV,Gau
1.54289296,,,MV,Gau
1.52352951,,,MV,Gau
1.66662508,,,MV,Gau
1.59448302,,,MV,Gau
0.93972627,,,MV,Gau
1.97725207,,,MV,Gau
1.04684642,,,MV,Gau
1.07168621,,,MV,Gau
2.22823724,,,MV,Gau
1.17966894,,,MV,Gau
0.81527634,,,MV,Gau
2.04744491,,,MV,Gau
1.55034075,,,MV,Gau
1.42938135,,,MV,Gau
0.11185086,,,MV,Gau
1.60554915,,,MV,Gau
1.70556483,,,MV,Gau
1.83015645,,,MV,Gau
1.65347854,,,MV,Gau
1.4032456,,,MV,Gau
2.16952746,,,MV,Gau
0.12135095,,,MV,Gau
1.62604388,,,MV,Gau
1.38329539,,,MV,Gau
1.66951975,,,MV,Gau
1.73919994,,,MV,Gau
1.78556548,,,MV,Gau
1.54290304,,,MV,Gau
1.01202659,,,MV,Gau
2.1138899,,,MV,Gau
2.22776847,,,MV,Gau
0.07255814,,,MV,Gau
0.02509957,,,MV,Gau
1.88402517,,,MV,Gau
1.453817,,,MV,Gau
1.9614845,,,MV,Gau
1.81935362,,,MV,Gau
2.14286134,,,MV,Gau
1.24785726,,,MV,Gau
1.49126448,,,MV,Gau
2.45854102,,,MV,Gau
1.17896476,,,MV,Gau
1.86010452,,,MV,Gau
1.98332714,,,MV,Gau
0.81512361,,,MV,Gau
1.05983236,,,MV,Gau
1.55702155,,,MV,Gau
1.72015352,,,MV,Gau
1.96610828,,,MV,Gau
1.65723332,,,MV,Gau
1.65916112,,,MV,Gau
1.82190957,,,MV,Gau
